episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
92,1520.0,1105,57236,0.2,0.07313135617987558,446.550922012,True,False
93,950.0,942,58178,0.2,0.08965858987116433,453.966470674,True,False
94,640.0,619,58797,0.2,0.07687739955802117,458.86885653,True,False
95,480.0,558,59355,0.2,0.08123840502858591,463.227584472,True,False
96,490.0,499,59854,0.2,0.08860500301420689,467.199685782,True,False
97,810.0,641,60495,0.2,0.08218415736919268,473.177043759,True,False
98,450.0,460,60955,0.2,0.07325507993607418,476.870486438,True,False
99,650.0,659,61614,0.2,0.0839593707499179,482.131024821,True,False
100,1000.0,907,62521,0.2,0.07699719697877043,489.37341377,True,False
101,970.0,645,63166,0.2,0.0797954385533281,495.778503016,True,False
102,1200.0,1051,64217,0.2,0.0823370341367368,504.440956934,True,False
103,500.0,464,64681,0.2,0.07704112772701373,508.16741439699996,True,False
104,700.0,792,65473,0.2,0.08530389609737228,514.5114755110001,True,False
105,490.0,432,65905,0.2,0.08848030926418249,518.0008160470001,True,False
106,560.0,543,66448,0.2,0.0813672623172512,522.313662527,True,False
107,640.0,573,67021,0.2,0.08168930137021975,526.931095719,True,False
108,670.0,680,67701,0.2,0.08334550614304402,533.2705904390001,True,False
109,970.0,779,68480,0.2,0.08466533025105795,542.554045089,True,False
110,400.0,496,68976,0.2,0.07874876999806973,549.1362081880001,True,False
111,580.0,577,69553,0.2,0.08650810717760275,554.806985756,True,False
112,930.0,680,70233,0.2,0.08453776759150274,561.755960844,True,False
113,1290.0,739,70972,0.2,0.08501659501343965,569.2634647210001,True,False
114,270.0,395,71367,0.2,0.08209477786963083,573.3491410700001,True,False
115,330.0,432,71799,0.2,0.09320883194191588,576.734541119,True,False
116,450.0,421,72220,0.2,0.07715495120962414,579.986904079,True,False
117,400.0,515,72735,0.2,0.07331376953516155,584.3225416030001,True,False
118,860.0,751,73486,0.2,0.0857759388411378,590.020857878,True,False
119,310.0,367,73853,0.2,0.09191109602461042,592.9648622000001,True,False
120,420.0,370,74223,0.2,0.07442325734249923,595.850166722,True,False
121,170.0,282,74505,0.2,0.09375458192342603,598.086571012,True,False
122,1050.0,789,75294,0.2,0.09103005284887886,603.881123203,True,False
123,380.0,480,75774,0.2,0.08342236659955234,607.369742434,True,False
124,1120.0,752,76526,0.2,0.09245903634446416,612.7830704910001,True,False
125,690.0,601,77127,0.2,0.07536249545092384,617.2002425930001,True,False
126,340.0,393,77520,0.2,0.09238871047743644,621.010459411,True,False
127,850.0,725,78245,0.2,0.09385303868937887,626.5112019420001,True,False
128,1480.0,821,79066,0.2,0.09364387815500178,633.1335195810001,True,False
129,360.0,568,79634,0.2,0.09693877215326673,637.6433768500001,True,False
130,520.0,507,80141,0.2,0.09980620197423799,641.417422491,True,False
131,320.0,476,80617,0.2,0.08434584905870822,645.1161327350001,True,False
132,200.0,336,80953,0.2,0.0935654646850058,647.815426061,True,False
133,560.0,594,81547,0.2,0.09834628125551988,653.1821320360001,True,False
134,980.0,773,82320,0.2,0.09794852115482706,658.976138372,True,False
135,500.0,469,82789,0.2,0.10492401030392219,662.628125909,True,False
136,350.0,436,83225,0.2,0.08653451442513443,668.501135659,True,False
137,510.0,468,83693,0.2,0.09334581574568382,673.3809590650001,True,False
138,610.0,520,84213,0.2,0.09857482762577442,677.905398308,True,False
139,450.0,496,84709,0.2,0.09369920996288138,681.8250583490001,True,False
140,830.0,796,85505,0.2,0.0939155684868295,688.004674313,True,False
141,610.0,699,86204,0.2,0.10948673665523528,693.5055293260001,True,False
142,380.0,514,86718,0.2,0.09712214046885492,697.7791665870001,True,False
143,1170.0,528,87246,0.2,0.08954614206132563,702.432207166,True,False
144,850.0,705,87951,0.2,0.08487378825454718,708.0990459940001,True,False
145,490.0,470,88421,0.2,0.09867616266138472,712.496685241,True,False
146,350.0,383,88804,0.2,0.080436350418798,715.737867004,True,False
147,340.0,397,89201,0.2,0.10672128437594934,718.9277989020001,True,False
148,660.0,469,89670,0.2,0.07749400134238167,722.627208643,True,False
149,830.0,683,90353,0.2,0.09241418155966795,728.857991954,True,False
150,1030.0,783,91136,0.2,0.09278939731837231,735.4997689400001,True,False
151,970.0,706,91842,0.2,0.09146335459610616,742.821305388,True,False
152,430.0,465,92307,0.2,0.1010968388331219,746.703687252,True,False
153,290.0,417,92724,0.2,0.09319084630835624,750.0516935730001,True,False
154,750.0,906,93630,0.2,0.09808209883790892,757.370539662,True,False
155,460.0,572,94202,0.2,0.09629721768929825,762.0980503870001,True,False
156,930.0,716,94918,0.2,0.10674861285252778,767.997879728,True,False
157,420.0,503,95421,0.2,0.10414715026993127,773.0452653760001,True,False
158,1580.0,758,96179,0.2,0.09052492697875966,779.6297393780001,True,False
159,480.0,671,96850,0.2,0.0852322515510466,785.266425472,True,False
160,1250.0,757,97607,0.2,0.08672755898503715,791.748420781,True,False
161,340.0,365,97972,0.2,0.09387875127646586,794.8388525260001,True,False
162,920.0,621,98593,0.2,0.10629071635344337,800.2222547020001,True,False
163,470.0,507,99100,0.2,0.09920548451111072,804.534640585,True,False
164,490.0,471,99571,0.2,0.0934849720225375,808.511330281,True,False
165,410.0,462,100033,0.2,0.08261512147648067,812.369232936,True,False
166,480.0,482,100515,0.2,0.09121990718413145,817.037868923,True,False
167,870.0,776,101291,0.2,0.08905187666838624,824.113375333,True,False
168,1100.0,807,102098,0.2,0.0850369245975767,831.093464271,True,False
169,540.0,579,102677,0.2,0.09208923059290854,836.0645548890001,True,False
170,880.0,745,103422,0.2,0.08663451852857747,842.481475368,True,False
171,1100.0,743,104165,0.2,0.08132053420989103,849.161673296,True,False
172,260.0,431,104596,0.2,0.09725924564042578,852.877189872,True,False
173,950.0,657,105253,0.2,0.09080268284760235,858.4475657380001,True,False
174,840.0,515,105768,0.2,0.09104396280103413,863.10450916,True,False
175,820.0,605,106373,0.2,0.08723841552061355,869.8029230620001,True,False
176,1590.0,778,107151,0.2,0.07990363163431895,878.033486076,True,False
177,770.0,777,107928,0.2,0.09089376026621232,884.996459078,True,False
178,530.0,564,108492,0.2,0.08249581634258547,889.977811952,True,False
179,460.0,575,109067,0.2,0.08827075614900022,895.121124807,True,False
180,780.0,698,109765,0.2,0.09315606974597489,902.175567613,True,False
181,300.0,426,110191,0.2,0.08448232878175266,906.4593216000001,True,False
182,450.0,464,110655,0.2,0.09652639563388095,910.905842697,True,False
183,1490.0,957,111612,0.2,0.09358969308280697,919.835987387,True,False
184,460.0,448,112060,0.2,0.09405461705422827,923.8681526150001,True,False
185,280.0,390,112450,0.2,0.09489036457056237,927.7296310060001,True,False
186,550.0,506,112956,0.2,0.0991611757983021,932.403222023,True,False
187,1100.0,783,113739,0.2,0.09589744512564861,939.5674571830001,True,False
188,620.0,564,114303,0.2,0.09004594155765594,944.751559671,True,False
189,280.0,377,114680,0.2,0.11063360089534208,948.271086105,True,False
190,440.0,477,115157,0.2,0.09045227806420386,952.442433271,True,False
191,420.0,538,115695,0.2,0.09955686387091653,957.4091902700001,True,False
192,730.0,603,116298,0.2,0.08672103171070285,963.116755976,True,False
193,530.0,606,116904,0.2,0.10997217150993253,968.986138284,True,False
194,710.0,484,117388,0.2,0.09243927020887452,973.290625014,True,False
195,1200.0,581,117969,0.2,0.09378988809626677,978.3991598480001,True,False
196,590.0,595,118564,0.2,0.10080567374200429,983.6841002010001,True,False
197,470.0,424,118988,0.2,0.07585815621434518,987.4930533200001,True,False
198,350.0,438,119426,0.2,0.09692251583168265,991.475565684,True,False
199,310.0,471,119897,0.2,0.09438955408157938,995.682532453,True,False
200,740.0,704,120601,0.2,0.09395051993090998,1002.0996685560001,True,False
201,370.0,495,121096,0.2,0.09866395490544458,1007.463436795,True,False
202,1220.0,860,121956,0.2,0.09684357693375543,1015.587175846,True,False
203,660.0,632,122588,0.2,0.10698281070571157,1021.2907435920001,True,False
204,690.0,601,123189,0.2,0.1045238163570563,1026.5538467190001,True,False
205,560.0,498,123687,0.2,0.11961336219833503,1030.911558644,True,False
206,430.0,494,124181,0.2,0.10949248155098289,1036.5364726130001,True,False
207,430.0,506,124687,0.2,0.09959144400255311,1041.0431641510002,True,False
208,970.0,609,125296,0.2,0.11186924470844221,1046.6093079940001,True,False
209,330.0,361,125657,0.2,0.10744032530734936,1049.927026159,True,False
210,590.0,585,126242,0.2,0.10929563269019127,1055.322407574,True,False
211,600.0,636,126878,0.2,0.10194884842765406,1061.014329013,True,False
212,550.0,521,127399,0.2,0.09712970513277329,1065.612457462,True,False
213,500.0,518,127917,0.2,0.10152288549221479,1070.40771646,True,False
214,560.0,548,128465,0.2,0.1006789687939369,1075.9055928320001,True,False
215,420.0,501,128966,0.2,0.08480794496834278,1080.500723903,True,False
216,220.0,374,129340,0.2,0.09783754200535885,1084.10782175,True,False
217,300.0,413,129753,0.2,0.08526164278822038,1088.120977961,True,False
218,460.0,514,130267,0.2,0.09346753940917552,1092.605498483,True,False
219,410.0,376,130643,0.2,0.09916980853898728,1095.9473089770001,True,False
220,490.0,565,131208,0.2,0.09595285265535956,1100.9341246430001,True,False
221,490.0,496,131704,0.2,0.08953277727649096,1105.55480156,True,False
222,190.0,319,132023,0.2,0.11136645014999033,1108.423851445,True,False
223,360.0,492,132515,0.2,0.09137591474303385,1112.9405692320001,True,False
224,930.0,736,133251,0.2,0.12555818514817435,1119.491234715,True,False
225,810.0,718,133969,0.2,0.12143157278187573,1125.892838377,True,False
226,920.0,675,134644,0.2,0.09747108041182072,1133.5546061510001,True,False
227,290.0,426,135070,0.2,0.11374957474686627,1137.3022671840001,True,False
228,1080.0,913,135983,0.2,0.11724786546179339,1145.839176469,True,False
229,550.0,494,136477,0.2,0.11725585875401814,1150.1742733150002,True,False
230,750.0,602,137079,0.2,0.1224088116362691,1155.44901989,True,False
231,420.0,465,137544,0.2,0.1073125586964381,1159.634802455,True,False
232,1530.0,833,138377,0.2,0.11237368563440843,1167.5266344630002,True,False
233,1340.0,795,139172,0.2,0.11400937982577475,1174.64036005,True,False
234,430.0,490,139662,0.2,0.12214718516305333,1179.0352811730002,True,False
235,890.0,561,140223,0.2,0.11318991572729178,1184.000480488,True,False
236,470.0,445,140668,0.2,0.1119677360069805,1187.9606301190001,True,False
237,2120.0,1051,141719,0.2,0.11589089911146701,1197.990897016,True,False
238,730.0,603,142322,0.2,0.12683770394828542,1203.515694395,True,False
239,1020.0,589,142911,0.2,0.1028312683156153,1208.7877511000002,True,False
240,400.0,465,143376,0.2,0.11965181541621175,1212.98356732,True,False
241,1400.0,1124,144500,0.2,0.12233523566448179,1223.521303169,True,False
242,580.0,580,145080,0.2,0.10878225065253933,1228.6875200690001,True,False
243,380.0,438,145518,0.2,0.12311961154940479,1232.68889729,True,False
244,620.0,662,146180,0.2,0.12368698521371348,1238.9444959090001,True,False
245,610.0,519,146699,0.2,0.11783096184159896,1243.9504818550001,True,False
246,450.0,439,147138,0.2,0.12450137187472798,1247.9574768490002,True,False
247,510.0,575,147713,0.2,0.11462018100751771,1253.7417355950001,True,False
248,880.0,566,148279,0.2,0.12126028495477446,1258.843276108,True,False
249,690.0,636,148915,0.2,0.12924836430722061,1265.498729456,True,False
250,660.0,571,149486,0.2,0.11057016391541574,1271.694058181,True,False
251,720.0,582,150068,0.2,0.1048171017318964,1278.0393943640001,True,False
252,470.0,552,150620,0.2,0.10397265543756277,1283.0611410650001,True,False
253,330.0,413,151033,0.2,0.12189430117751789,1286.882442289,True,False
254,510.0,464,151497,0.2,0.12208859856914857,1291.022916367,True,False
255,510.0,578,152075,0.2,0.104210481293396,1296.3395403270001,True,False
256,520.0,545,152620,0.2,0.13771127440361647,1301.234955705,True,False
257,480.0,451,153071,0.2,0.11090365250129253,1305.3422349490002,True,False
258,770.0,569,153640,0.2,0.10933216584364434,1310.783624997,True,False
259,400.0,420,154060,0.2,0.14107548239685241,1314.947645083,True,False
260,690.0,613,154673,0.2,0.12915107271834916,1320.4682579,True,False
261,1060.0,628,155301,0.2,0.09156573561441367,1327.4453778890002,True,False
262,1150.0,555,155856,0.2,0.1329719662505517,1332.7643412520001,True,False
263,340.0,536,156392,0.2,0.11017941566767978,1337.923327905,True,False
264,1150.0,722,157114,0.2,0.13057526981251108,1344.671698669,True,False
265,840.0,681,157795,0.2,0.12532576280919944,1350.876565694,True,False
266,1920.0,558,158353,0.2,0.12873324013448187,1356.4767273290001,True,False
267,1160.0,538,158891,0.2,0.11960542699627912,1361.329481104,True,False
268,480.0,500,159391,0.2,0.10973471510410308,1365.870082563,True,False
269,910.0,599,159990,0.2,0.13872902592023215,1372.0216912180001,True,False
270,520.0,522,160512,0.2,0.11442499797620619,1376.899554906,True,False
271,450.0,513,161025,0.2,0.1160598265560111,1381.604308589,True,False
272,1280.0,756,161781,0.2,0.12225831431095247,1388.534040571,True,False
273,290.0,423,162204,0.2,0.1384705294029049,1392.4071804320001,True,False
274,310.0,378,162582,0.2,0.11279106803951745,1395.853902285,True,False
275,950.0,817,163399,0.2,0.1288811738840213,1403.5253061360002,True,False
276,1120.0,874,164273,0.2,0.12060309027972287,1412.896217936,True,False
277,370.0,448,164721,0.2,0.1427114694878193,1416.908634314,True,False
278,700.0,502,165223,0.2,0.10917373183369637,1421.424817011,True,False
279,320.0,343,165566,0.2,0.12352621397220118,1424.514203339,True,False
280,1000.0,657,166223,0.2,0.12891369500401906,1430.651346258,True,False
281,420.0,442,166665,0.2,0.1547399578733487,1435.057291086,True,False
282,600.0,671,167336,0.2,0.10499959817666206,1441.170956084,True,False
283,250.0,386,167722,0.2,0.14103101819637232,1444.757962757,True,False
284,900.0,977,168699,0.2,0.12497034038371238,1453.751898986,True,False
285,1360.0,763,169462,0.2,0.10796858668229811,1460.772300842,True,False
286,1870.0,1036,170498,0.2,0.13963748861291234,1470.274000329,True,False
287,670.0,644,171142,0.2,0.11567296770326099,1476.369035387,True,False
288,410.0,604,171746,0.2,0.113669758896954,1481.838588932,True,False
289,570.0,514,172260,0.2,0.12905879445778307,1486.5415967620002,True,False
290,850.0,767,173027,0.2,0.1198238627741318,1494.134322993,True,False
291,530.0,481,173508,0.2,0.11870836081706788,1498.537023608,True,False
292,380.0,503,174011,0.2,0.15534056612849237,1503.290460705,True,False
293,2570.0,961,174972,0.2,0.1148614710142751,1512.843215759,True,False
294,660.0,711,175683,0.2,0.13116041596158076,1520.1025105600002,True,False
295,440.0,490,176173,0.2,0.13313541546221672,1524.99516848,True,False
296,440.0,482,176655,0.2,0.12744279679221412,1529.551427725,True,False
297,460.0,493,177148,0.2,0.11541229669725703,1534.217985456,True,False
298,560.0,488,177636,0.2,0.13696062748060853,1538.821362706,True,False
299,190.0,335,177971,0.2,0.14234254221959286,1541.955476972,True,False
300,370.0,341,178312,0.2,0.15134291684384957,1545.1402403690001,True,False
